_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,audience,bias,message,audience_gold,bias_gold,bioid,embed,id,label,message_gold,source,text
858947073,1/11/2016 14:20:43,1855873769,1/11/2016 14:18:15,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.2,national,neutral,personal,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/288586617834523/posts/787138561312657"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/288586617834523/posts/787138561312657"">Post</a> by <a href=""https://www.facebook.com/288586617834523"">Rep. Adam Smith</a>.</div></div></br>",288586617834523_787138561312657,NA,,facebook,"It is critical that Congress  functions more effectively.  We have a tremendous amount of work to do to grow our economy, create jobs, get our deficit under control, and strengthen our middle class, but we cannot do so moving from one crisis to another. The budget deal is far from perfect, but it provides relief from sequestration for critical education, housing, and transportation programs. It is a step in the right direction to get Congress back on track and focused on what is important to the American people.  I thank Senator Patty Murray and Representative Paul Ryan for their hard work and willingness to compromise. This is only the beginning. Far more work remains to be done."
858947077,1/8/2016 20:47:55,1853316924,1/8/2016 20:35:12,false,cf_internal,1.0,35909411,USA,NY,New York,216.165.95.66,national,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/288586617834523/posts/658854797474368"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/288586617834523/posts/658854797474368"">Post</a> by <a href=""https://www.facebook.com/288586617834523"">Rep. Adam Smith</a>.</div></div></br>",288586617834523_658854797474368,NA,,facebook,Happy Mother's Day to all!
858947079,1/11/2016 14:29:57,1855877028,1/11/2016 14:27:37,false,cf_internal,1.0,35951410,USA,NY,New York,216.165.95.79,national,neutral,personal,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/136237609724391/posts/669189069762573"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/136237609724391/posts/669189069762573"">Post</a> by <a href=""https://www.facebook.com/136237609724391"">Rep. Al Green</a>.</div></div></br>",136237609724391_669189069762573,NA,,facebook,Happy Independence Day! Let’s remember the sacrifices of those who fight to protect our freedom.
858947080,1/11/2016 02:31:12,1855639338,1/11/2016 02:28:21,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,constituency,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/136237609724391/posts/637092232972257"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/136237609724391/posts/637092232972257"">Post</a> by <a href=""https://www.facebook.com/136237609724391"">Rep. Al Green</a>.</div></div></br>",136237609724391_637092232972257,NA,,facebook,"Today on International Workers’ Day, let’s rededicate ourselves to the goals of strengthening worker protections and a living wage for all."
858947081,1/9/2016 22:45:10,1855011470,1/9/2016 22:41:01,false,cf_internal,1.0,35926774,USA,NY,New York,216.165.95.69,national,neutral,other,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/136237609724391/posts/172853816203360"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/136237609724391/posts/172853816203360"">Post</a> by <a href=""https://www.facebook.com/136237609724391"">Rep. Al Green</a>.</div></div></br>",136237609724391_172853816203360,NA,,facebook,"Today, I commemorated the 45th Anniversary of the historic Fair Housing Act of 1968: http://www.youtube.com/watch?v=kesvbtrzwZY"
858947083,1/11/2016 02:19:16,1855635402,1/11/2016 02:17:21,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,constituency,partisan,"information
support
mobilization
policy",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/528662157146886/posts/748598088486624"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/528662157146886/posts/748598088486624"">Post</a> by <a href=""https://www.facebook.com/528662157146886"">Congressman Ami Bera</a>.</div></div></br>",528662157146886_748598088486624,NA,,facebook,"As an educator and a parent, I know how important it is for us to prepare our students for the jobs of the 21st century.  That’s why I recently amended a bill in the Science, Space, and Technology Committee to help community colleges and technical schools work hand in hand with employers.  My amendment passed with broad, bipartisan support, and will help make sure our students are learning what they need to be successful and enhance our workforce."
858947087,1/8/2016 20:42:09,1853295305,1/8/2016 20:34:18,false,cf_internal,1.0,35909394,USA,NY,New York,216.165.95.70,constituency,partisan,"information
mobilization
constituency",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/528662157146886/posts/672582272754873"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/528662157146886/posts/672582272754873"">Post</a> by <a href=""https://www.facebook.com/528662157146886"">Congressman Ami Bera</a>.</div></div></br>",528662157146886_672582272754873,NA,,facebook,"On Tuesday, my staff will be available to serve you at the Orangevale Library at 8820 Greenback Lane, from 3:00 to 6:00 PM. They can help you solve problems you may be having with the federal government and access the first-rate services you deserve. For example – We’ve already helped local veterans recover over half a million dollars in back payments owed to them by the VA. Learn more by visiting www.bera.house.gov/library-office-hours."
858947095,1/9/2016 14:23:45,1854671066,1/9/2016 14:13:40,false,cf_internal,1.0,35909585,USA,NY,New York,216.165.95.2,national,partisan,"attack
support
policy",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/457461137635018/posts/717209034993559"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/457461137635018/posts/717209034993559"">Post</a> by <a href=""https://www.facebook.com/457461137635018"">Congressman Andy Barr</a>.</div></div></br>",457461137635018_717209034993559,NA,,facebook,"We find ourselves at the perilous point of a nearly failed state of Iraq, accompanied by the virtually unchecked movement of one of the most dangerous terrorist organizations the world has ever known, the Islamic State of Iraq and the Levant (ISIL).  I believe that ISIL presents a grave threat to our allies, our citizens, and our homeland.  However, I remain concerned that the President’s current strategy is insufficient to meet the challenge of defeating ISIL. I support today’s bipartisan passage of an Amendment authorizing a “train-and-equip” approach because Congress added several provisions that will enhance Congressional oversight, require detailed progress reports, increase monitoring the use of equipment and demand information on how the authority fits within the President’s larger regional strategy.  I also believe that over the next two months, the House Armed Services Committee (HASC) and the American public would greatly benefit from the testimony of retired senior ranking military commanders who have personal experience fighting in Iraq and first-hand knowledge of strategies that have proven effective on Iraq’s battlefields. I have sent a letter to HASC Chairman Buck McKeon encouraging him to hold hearings with these battlefield commanders as their perspective would provide the United States and Coalition Forces the vital insight and expertise needed to pursue the right strategy and give our warfighters everything they need to achieve victory."
858947096,1/9/2016 22:25:50,1855001062,1/9/2016 22:18:16,false,cf_internal,1.0,35926774,USA,NY,New York,216.165.95.69,national,neutral,policy,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/457461137635018/posts/670224499692013"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/457461137635018/posts/670224499692013"">Post</a> by <a href=""https://www.facebook.com/457461137635018"">Congressman Andy Barr</a>.</div></div></br>",457461137635018_670224499692013,NA,,facebook,"As part of my Accessibility Initiative, one of my top priorities is to provide you with excellent constituent services. Each day of this month, my staff and I are highlighting 30 ways we can help you.  Are you having problems with Medicare? My office can assist you with challenges you may be having with claims, premiums and questions you may have about your coverage. Please call or visit our Lexington district office or our mobile office hours if we can be of service or answer any questions about the process! We are here to help!"
858947100,1/9/2016 17:01:55,1854775928,1/9/2016 16:56:27,false,cf_internal,1.0,35909411,USA,NY,New York,216.165.95.5,national,partisan,"information
policy",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/174979964227/posts/10101115336728118"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/174979964227/posts/10101115336728118"">Post</a> by <a href=""https://www.facebook.com/174979964227"">Congresswoman Anna Eshoo</a>.</div></div></br>",174979964227_10101115336728118,NA,,facebook,I applaud the restoration of $85 million in sequestered FDA user fees. These fees are used in the important approval process of new medicines and medical devices that help patients thrive. 
858947109,1/11/2016 15:33:48,1855900184,1/11/2016 15:30:51,false,cf_internal,1.0,35909394,USA,NY,New York,216.165.95.1,national,partisan,"information
policy
media",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/215485388588143/posts/326351977481082"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/215485388588143/posts/326351977481082"">Post</a> by <a href=""https://www.facebook.com/215485388588143"">Ann Wagner</a>.</div></div></br>",215485388588143_326351977481082,NA,,facebook,I will be joining the Dana Loesch radio show today at 2:35 pm CT on 97.1 FM. Please tune in to get updates on what is going on in Congress.  Here is the link to listen live: http://www.971talk.com/dana/
858947111,1/11/2016 02:46:46,1855643262,1/11/2016 02:42:47,false,cf_internal,1.0,35944293,USA,NY,New York,216.165.95.79,constituency,neutral,"information
constituency",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/131177916946914/posts/705610336170333"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/131177916946914/posts/705610336170333"">Post</a> by <a href=""https://www.facebook.com/131177916946914"">Rep. Austin Scott</a>.</div></div></br>",131177916946914_705610336170333,NA,,facebook,"I had a great meeting with the Adjutant General of Georgia, Major General Butterworth,  to discuss the valuable contribution that the Georgia National Guard makes to our defense. Thank you, Major General Butterworth, for your leadership in our state!"
858947113,1/11/2016 03:55:49,1855657954,1/11/2016 03:43:09,false,cf_internal,1.0,35909373,USA,NY,New York,216.165.95.79,constituency,neutral,constituency,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/131177916946914/posts/561045780626790"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/131177916946914/posts/561045780626790"">Post</a> by <a href=""https://www.facebook.com/131177916946914"">Rep. Austin Scott</a>.</div></div></br>",131177916946914_561045780626790,NA,,facebook,"In case you weren't aware, I have two offices in #GA08 located in Warner Robins and Tifton. Our doors are always open to offer assistance to our constituents. Please stop by anytime to ask a question, get help with a federal agency, or just say hello to a member of my staff! h/t to Carly in my Warner Robins District office for providing today's #CongressionalPhotoADay!"
